Room No,"  ลักษณะของความเสียหายที่พบ (เลือกได้มากกว่า 1 ข้อ)  
Types of damage found (more than one option may be selected)",Image Link,Damage Types
1403 (1674/448) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1k4OTFXkHGHe3Tyy1voJdRHIMrcN1lN3P, https://drive.google.com/open?id=1Jh_HhnMxlkretkT8fbXzAWo074oBqhTJ, https://drive.google.com/open?id=19aSTAZmEABMbS4i1v3dyo780NuSmDd-B, https://drive.google.com/open?id=1OOT7Kwz6Q2TopQ36mB5MDZF6ZyXmDWC0, https://drive.google.com/open?id=1j_lApOGVqBRhmEXlobuJQESXg8sXT8Nr, https://drive.google.com/open?id=1KKofzZWpxdqryCUBSxX_wi5K9pGPVN6Q, https://drive.google.com/open?id=1VxzRzTiaWveUKEkzLJz35duhr6aZC0qU, https://drive.google.com/open?id=1dCFP6Y5b8RZ8xNGDTqbZV2OH3Uyz9YIV, https://drive.google.com/open?id=12wusiPslsLgiWLwyMGYtjnaAJHgiTaT6, https://drive.google.com/open?id=1M8WsAWnOkTbNgqWPMW6hWJjCWzfmAdnl",ผนังแตกร้าว  / Cracked wall
1403 (1674/448) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1k4OTFXkHGHe3Tyy1voJdRHIMrcN1lN3P, https://drive.google.com/open?id=1Jh_HhnMxlkretkT8fbXzAWo074oBqhTJ, https://drive.google.com/open?id=19aSTAZmEABMbS4i1v3dyo780NuSmDd-B, https://drive.google.com/open?id=1OOT7Kwz6Q2TopQ36mB5MDZF6ZyXmDWC0, https://drive.google.com/open?id=1j_lApOGVqBRhmEXlobuJQESXg8sXT8Nr, https://drive.google.com/open?id=1KKofzZWpxdqryCUBSxX_wi5K9pGPVN6Q, https://drive.google.com/open?id=1VxzRzTiaWveUKEkzLJz35duhr6aZC0qU, https://drive.google.com/open?id=1dCFP6Y5b8RZ8xNGDTqbZV2OH3Uyz9YIV, https://drive.google.com/open?id=12wusiPslsLgiWLwyMGYtjnaAJHgiTaT6, https://drive.google.com/open?id=1M8WsAWnOkTbNgqWPMW6hWJjCWzfmAdnl",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1403 (1674/448) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1k4OTFXkHGHe3Tyy1voJdRHIMrcN1lN3P, https://drive.google.com/open?id=1Jh_HhnMxlkretkT8fbXzAWo074oBqhTJ, https://drive.google.com/open?id=19aSTAZmEABMbS4i1v3dyo780NuSmDd-B, https://drive.google.com/open?id=1OOT7Kwz6Q2TopQ36mB5MDZF6ZyXmDWC0, https://drive.google.com/open?id=1j_lApOGVqBRhmEXlobuJQESXg8sXT8Nr, https://drive.google.com/open?id=1KKofzZWpxdqryCUBSxX_wi5K9pGPVN6Q, https://drive.google.com/open?id=1VxzRzTiaWveUKEkzLJz35duhr6aZC0qU, https://drive.google.com/open?id=1dCFP6Y5b8RZ8xNGDTqbZV2OH3Uyz9YIV, https://drive.google.com/open?id=12wusiPslsLgiWLwyMGYtjnaAJHgiTaT6, https://drive.google.com/open?id=1M8WsAWnOkTbNgqWPMW6hWJjCWzfmAdnl",กระเบื้องหลุด/แตก  Tile loose/broken
1403 (1674/448) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1k4OTFXkHGHe3Tyy1voJdRHIMrcN1lN3P, https://drive.google.com/open?id=1Jh_HhnMxlkretkT8fbXzAWo074oBqhTJ, https://drive.google.com/open?id=19aSTAZmEABMbS4i1v3dyo780NuSmDd-B, https://drive.google.com/open?id=1OOT7Kwz6Q2TopQ36mB5MDZF6ZyXmDWC0, https://drive.google.com/open?id=1j_lApOGVqBRhmEXlobuJQESXg8sXT8Nr, https://drive.google.com/open?id=1KKofzZWpxdqryCUBSxX_wi5K9pGPVN6Q, https://drive.google.com/open?id=1VxzRzTiaWveUKEkzLJz35duhr6aZC0qU, https://drive.google.com/open?id=1dCFP6Y5b8RZ8xNGDTqbZV2OH3Uyz9YIV, https://drive.google.com/open?id=12wusiPslsLgiWLwyMGYtjnaAJHgiTaT6, https://drive.google.com/open?id=1M8WsAWnOkTbNgqWPMW6hWJjCWzfmAdnl",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1403 (1674/448) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1k4OTFXkHGHe3Tyy1voJdRHIMrcN1lN3P, https://drive.google.com/open?id=1Jh_HhnMxlkretkT8fbXzAWo074oBqhTJ, https://drive.google.com/open?id=19aSTAZmEABMbS4i1v3dyo780NuSmDd-B, https://drive.google.com/open?id=1OOT7Kwz6Q2TopQ36mB5MDZF6ZyXmDWC0, https://drive.google.com/open?id=1j_lApOGVqBRhmEXlobuJQESXg8sXT8Nr, https://drive.google.com/open?id=1KKofzZWpxdqryCUBSxX_wi5K9pGPVN6Q, https://drive.google.com/open?id=1VxzRzTiaWveUKEkzLJz35duhr6aZC0qU, https://drive.google.com/open?id=1dCFP6Y5b8RZ8xNGDTqbZV2OH3Uyz9YIV, https://drive.google.com/open?id=12wusiPslsLgiWLwyMGYtjnaAJHgiTaT6, https://drive.google.com/open?id=1M8WsAWnOkTbNgqWPMW6hWJjCWzfmAdnl",เฟอร์นิเจอร์เสียหาย  / Damaged furniture
1674/448,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=174CvkpSzHjKDUYRNFeJkKQubAf22-wMV, https://drive.google.com/open?id=1B5WlGocjp2w62tYtsbYwdmwE0UqEu-Bs, https://drive.google.com/open?id=1vbrDssZRssMNcLNKjCkkoC1SSgzUkdTd, https://drive.google.com/open?id=1_fh4wE7JYV0RuaObx2bSytJKC2ISRZYd, https://drive.google.com/open?id=1Ec4MpTpko4paf2h_x6PvpOBHXgAm1J7O, https://drive.google.com/open?id=1Pxx8G4UO3LMQD6019HcxiZXMH4X3kIHr, https://drive.google.com/open?id=1ws2pIrbcvCjk0Ng9lS6Ey6pmUMT4GoQL, https://drive.google.com/open?id=1UG_blMrZpMYHHHAWX7VoHzhwXbYFbsTx, https://drive.google.com/open?id=1y7tOMvq1DlzqB3OOoFjJ6iyQDuFnLg5o, https://drive.google.com/open?id=1p4uZFCl2c2tbRIzacp-sw3CjG1rc5e0_",ผนังแตกร้าว  / Cracked wall
1674/448,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=174CvkpSzHjKDUYRNFeJkKQubAf22-wMV, https://drive.google.com/open?id=1B5WlGocjp2w62tYtsbYwdmwE0UqEu-Bs, https://drive.google.com/open?id=1vbrDssZRssMNcLNKjCkkoC1SSgzUkdTd, https://drive.google.com/open?id=1_fh4wE7JYV0RuaObx2bSytJKC2ISRZYd, https://drive.google.com/open?id=1Ec4MpTpko4paf2h_x6PvpOBHXgAm1J7O, https://drive.google.com/open?id=1Pxx8G4UO3LMQD6019HcxiZXMH4X3kIHr, https://drive.google.com/open?id=1ws2pIrbcvCjk0Ng9lS6Ey6pmUMT4GoQL, https://drive.google.com/open?id=1UG_blMrZpMYHHHAWX7VoHzhwXbYFbsTx, https://drive.google.com/open?id=1y7tOMvq1DlzqB3OOoFjJ6iyQDuFnLg5o, https://drive.google.com/open?id=1p4uZFCl2c2tbRIzacp-sw3CjG1rc5e0_",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1674/448,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=174CvkpSzHjKDUYRNFeJkKQubAf22-wMV, https://drive.google.com/open?id=1B5WlGocjp2w62tYtsbYwdmwE0UqEu-Bs, https://drive.google.com/open?id=1vbrDssZRssMNcLNKjCkkoC1SSgzUkdTd, https://drive.google.com/open?id=1_fh4wE7JYV0RuaObx2bSytJKC2ISRZYd, https://drive.google.com/open?id=1Ec4MpTpko4paf2h_x6PvpOBHXgAm1J7O, https://drive.google.com/open?id=1Pxx8G4UO3LMQD6019HcxiZXMH4X3kIHr, https://drive.google.com/open?id=1ws2pIrbcvCjk0Ng9lS6Ey6pmUMT4GoQL, https://drive.google.com/open?id=1UG_blMrZpMYHHHAWX7VoHzhwXbYFbsTx, https://drive.google.com/open?id=1y7tOMvq1DlzqB3OOoFjJ6iyQDuFnLg5o, https://drive.google.com/open?id=1p4uZFCl2c2tbRIzacp-sw3CjG1rc5e0_",กระเบื้องหลุด/แตก  Tile loose/broken
1674/448,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=174CvkpSzHjKDUYRNFeJkKQubAf22-wMV, https://drive.google.com/open?id=1B5WlGocjp2w62tYtsbYwdmwE0UqEu-Bs, https://drive.google.com/open?id=1vbrDssZRssMNcLNKjCkkoC1SSgzUkdTd, https://drive.google.com/open?id=1_fh4wE7JYV0RuaObx2bSytJKC2ISRZYd, https://drive.google.com/open?id=1Ec4MpTpko4paf2h_x6PvpOBHXgAm1J7O, https://drive.google.com/open?id=1Pxx8G4UO3LMQD6019HcxiZXMH4X3kIHr, https://drive.google.com/open?id=1ws2pIrbcvCjk0Ng9lS6Ey6pmUMT4GoQL, https://drive.google.com/open?id=1UG_blMrZpMYHHHAWX7VoHzhwXbYFbsTx, https://drive.google.com/open?id=1y7tOMvq1DlzqB3OOoFjJ6iyQDuFnLg5o, https://drive.google.com/open?id=1p4uZFCl2c2tbRIzacp-sw3CjG1rc5e0_",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1674/448,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=174CvkpSzHjKDUYRNFeJkKQubAf22-wMV, https://drive.google.com/open?id=1B5WlGocjp2w62tYtsbYwdmwE0UqEu-Bs, https://drive.google.com/open?id=1vbrDssZRssMNcLNKjCkkoC1SSgzUkdTd, https://drive.google.com/open?id=1_fh4wE7JYV0RuaObx2bSytJKC2ISRZYd, https://drive.google.com/open?id=1Ec4MpTpko4paf2h_x6PvpOBHXgAm1J7O, https://drive.google.com/open?id=1Pxx8G4UO3LMQD6019HcxiZXMH4X3kIHr, https://drive.google.com/open?id=1ws2pIrbcvCjk0Ng9lS6Ey6pmUMT4GoQL, https://drive.google.com/open?id=1UG_blMrZpMYHHHAWX7VoHzhwXbYFbsTx, https://drive.google.com/open?id=1y7tOMvq1DlzqB3OOoFjJ6iyQDuFnLg5o, https://drive.google.com/open?id=1p4uZFCl2c2tbRIzacp-sw3CjG1rc5e0_",เฟอร์นิเจอร์เสียหาย  / Damaged furniture
1674/639,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1jxS48VrmBJ_wItA46NAyzXC0SyDAf2S8, https://drive.google.com/open?id=1MoLnWbh7MCh7xA_hz74SEURYEiJE0IlC, https://drive.google.com/open?id=1dDJE3-n3RByvjucJmre8L2mUscY9CPBb, https://drive.google.com/open?id=1w13c3BRB693A0cYV2M3whLHPV7v55eV5, https://drive.google.com/open?id=1IeePaxUAAWVCKXnEw6fL3rREJ0ReX4Fm, https://drive.google.com/open?id=1Te907x6_Bqz7JwZemZESpUaUc2vV3ann, https://drive.google.com/open?id=11oK8wN5AmhBwl4zK0xJ5ljYlPY8VEv-v, https://drive.google.com/open?id=1-yXiZyw6cJqBf1b0b4mXzq1_PD5FI5-8, https://drive.google.com/open?id=1a6vUgVt1_xGdMs1VXzAaQAvUt-5lOXYb, https://drive.google.com/open?id=1yiKe_UyQyd2MCzHX_RkJWR6LbgmKbasn",ผนังแตกร้าว  / Cracked wall
1674/639,"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1jxS48VrmBJ_wItA46NAyzXC0SyDAf2S8, https://drive.google.com/open?id=1MoLnWbh7MCh7xA_hz74SEURYEiJE0IlC, https://drive.google.com/open?id=1dDJE3-n3RByvjucJmre8L2mUscY9CPBb, https://drive.google.com/open?id=1w13c3BRB693A0cYV2M3whLHPV7v55eV5, https://drive.google.com/open?id=1IeePaxUAAWVCKXnEw6fL3rREJ0ReX4Fm, https://drive.google.com/open?id=1Te907x6_Bqz7JwZemZESpUaUc2vV3ann, https://drive.google.com/open?id=11oK8wN5AmhBwl4zK0xJ5ljYlPY8VEv-v, https://drive.google.com/open?id=1-yXiZyw6cJqBf1b0b4mXzq1_PD5FI5-8, https://drive.google.com/open?id=1a6vUgVt1_xGdMs1VXzAaQAvUt-5lOXYb, https://drive.google.com/open?id=1yiKe_UyQyd2MCzHX_RkJWR6LbgmKbasn",กระเบื้องหลุด/แตก  Tile loose/broken
1674/398 (11F2),"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1mxjD0w0y0vfhgC9UYxcJyLovGt5JcOxG, https://drive.google.com/open?id=1zQu_1X_bDXq1VfZdcxhYibcBlQ0ieF3Q, https://drive.google.com/open?id=1Jk3OVRVFCnIkU7_QPhYbwrrW-7M-ZVw1, https://drive.google.com/open?id=1jnPAo_sE5yDkPVnFH8IQ0IpK03ItSosw, https://drive.google.com/open?id=1Jve0xg9PMmtVvMYlU-vLiCb7cZgTE6WK, https://drive.google.com/open?id=1AtaBFeELNqCYMnEePt565Puagyoh-nfy, https://drive.google.com/open?id=1aTzq6flR9R60JFeS2wkIAZimpt9V9sGm, https://drive.google.com/open?id=1ji8L-NIVAIz9rxk1F4awkSgqEMScy8j8, https://drive.google.com/open?id=1arU_09akKOpQ-7j6p484FmxH592K-qC9, https://drive.google.com/open?id=1N-JbCpv3YO-aHHfyqOjal9pW_LEZNxAg",ผนังแตกร้าว  / Cracked wall
1674/398 (11F2),"ผนังแตกร้าว  / Cracked wall, กระเบื้องหลุด/แตก  Tile loose/broken","https://drive.google.com/open?id=1mxjD0w0y0vfhgC9UYxcJyLovGt5JcOxG, https://drive.google.com/open?id=1zQu_1X_bDXq1VfZdcxhYibcBlQ0ieF3Q, https://drive.google.com/open?id=1Jk3OVRVFCnIkU7_QPhYbwrrW-7M-ZVw1, https://drive.google.com/open?id=1jnPAo_sE5yDkPVnFH8IQ0IpK03ItSosw, https://drive.google.com/open?id=1Jve0xg9PMmtVvMYlU-vLiCb7cZgTE6WK, https://drive.google.com/open?id=1AtaBFeELNqCYMnEePt565Puagyoh-nfy, https://drive.google.com/open?id=1aTzq6flR9R60JFeS2wkIAZimpt9V9sGm, https://drive.google.com/open?id=1ji8L-NIVAIz9rxk1F4awkSgqEMScy8j8, https://drive.google.com/open?id=1arU_09akKOpQ-7j6p484FmxH592K-qC9, https://drive.google.com/open?id=1N-JbCpv3YO-aHHfyqOjal9pW_LEZNxAg",กระเบื้องหลุด/แตก  Tile loose/broken
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",ผนังแตกร้าว  / Cracked wall
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",เพดานหลุด/แตกร้าว  Ceiling falling/cracked
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",กระเบื้องหลุด/แตก  Tile loose/broken
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",น้ำรั่วซึม / Water leak
1674/401 (1104) Tower B,"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1DxA0uJwnyV3e-orDKDfLGogH80VIDczg, https://drive.google.com/open?id=1WCLlzk3xkOuUL2razKDajoZF7YXvufef, https://drive.google.com/open?id=1Y5KANf-7TJhngQHTC3RMnEtEXAmzz0yI, https://drive.google.com/open?id=1QSryQDMJYho4F1H0L1cahYu6jnvDqhpT, https://drive.google.com/open?id=1-oiP0T4x7aW0yVfg8T5n9ENCGzR-yL3F, https://drive.google.com/open?id=1AwkTRtwMweYM9h2hjayolVYrez1Ba1vo, https://drive.google.com/open?id=1X7iR3EIm1r8lbFM64wcIBQq7aetcNNRs, https://drive.google.com/open?id=1ypJ2aNtKP5DqqPU2V9o6ABXFMu3w3PkR, https://drive.google.com/open?id=18Evo6i8rvAQ8tM6Q99qJjeSxQ_2Bftsy, https://drive.google.com/open?id=1ktWHdaXnPCD6l5r0Da5Am8R_v4_sG6hd",เฟอร์นิเจอร์เสียหาย  / Damaged furniture
1674/401 (1104 Tower B),"ผนังแตกร้าว  / Cracked wall, เพดานหลุด/แตกร้าว  Ceiling falling/cracked, กระเบื้องหลุด/แตก  Tile loose/broken, ประตู/หน้าต่างบิดเบี้ยวหรือปิดไม่สนิท Distorted or improperly closing doors/windows, น้ำรั่วซึม / Water leak, เฟอร์นิเจอร์เสียหาย  / Damaged furniture","https://drive.google.com/open?id=1i4Ke0I3-lM4HCGfEpv6gmFYGOA9tjhlG, https://drive.google.com/open?id=1moO8XCNP_l-2R1km6ImoB_j-qXSHuiZx, https://drive.google.com/open?id=1hCbfzmLSEbWnJwoKlS9ESMMZXnLKScpf, https://drive.google.com/open?id=18IyCPhFK9iZq9ycFYFtQDRsfjDKWhxez, https://drive.google.com/open?id=1fC50EX-NA93ur2xayBAxYohTNoLCIjje, https://drive.google.com/open?id=1_5VHMFr-t_SjrC4Da5rh8iyknEjPIiUg, https://drive.google.com/open?id=1raBFpo-716hLFPewMb8oMz_hmtJkLZiy, https://drive.google.com/open?id=1X_gYGORA9Bt-3i4e380k-mJKQ1cuz4yT, https://drive.google.com/open?id=1IGxk3DPPH0bX8XjAkurjIvvlYuoXCljg, https://drive.google.com/open?id=1Iwso_T3s907N1By6Z1yvpDzcoHI3N-PK",ผนังแตกร้าว  / Cracked wall
